	0	1	2	3
0	Feb 18th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-234-12293.html	Orlando	Florida
1	Feb 18th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-233-12292.html	Orlando	Florida
2	Feb 18th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-232-12291.html	Orlando	Florida
3	Jan 29th 1991	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-233-15100.html	Savannah	Georgia
4	Jan 29th 1991	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-232-15099.html	Savannah	Georgia
5	Jan 29th 1991	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-231-15098.html	Savannah	Georgia
6	Jan 28th 1991	http://www.profightdb.com/cards/wwf/the-main-event-taping-561.html	Macon	Georgia
7	Jan 28th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-231-12290.html	Macon	Georgia
8	Jan 28th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-230-12289.html	Macon	Georgia
9	Jan 28th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-229-12288.html	Macon	Georgia
0	Jan 21st 1991	http://www.profightdb.com/cards/wwf/msg-show-jan-3991-5120.html	New York	New York
1	Jan 19th 1991	http://www.profightdb.com/cards/wwf/royal-rumble-3991-18.html	Miami	Florida
2	Jan 8th 1991	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-230-15097.html	Chattanooga	Tennessee
3	Jan 8th 1991	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-229-15091.html	Chattanooga	Tennessee
4	Jan 8th 1991	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-228-15090.html	Chattanooga	Tennessee
5	Jan 7th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-228-12269.html	Huntsville	Alabama
6	Jan 7th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-227-12245.html	Huntsville	Alabama
7	Jan 7th 1991	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-226-12244.html	Huntsville	Alabama
8	Dec 28th 1990	http://www.profightdb.com/cards/wwf/msg-show-dec-3990-5119.html	New York	New York
9	Dec 12th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-227-15089.html	West Palm Beach	Florida
0	Dec 12th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-226-15088.html	West Palm Beach	Florida
1	Dec 12th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-225-15087.html	West Palm Beach	Florida
2	Dec 12th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-224-15086.html	West Palm Beach	Florida
3	Dec 11th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-225-12243.html	Tampa	Florida
4	Dec 11th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-224-12242.html	Tampa	Florida
5	Dec 11th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-223-12241.html	Tampa	Florida
6	Dec 11th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-222-12239.html	Tampa	Florida
7	Nov 24th 1990	http://www.profightdb.com/cards/wwf/msg-show-nov-3990-5118.html	New York	New York
8	Nov 22nd 1990	http://www.profightdb.com/cards/wwf/survivor-series-3990-17.html	Hartford	Connecticut
9	Nov 20th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-223-15085.html	Syracuse	New York
0	Nov 20th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-222-15084.html	Syracuse	New York
1	Nov 20th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-221-15078.html	Syracuse	New York
2	Nov 19th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-221-12238.html	Rochester	New York
3	Nov 19th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-220-12237.html	Rochester	New York
4	Nov 19th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-219-12236.html	Rochester	New York
5	Oct 30th 1990	http://www.profightdb.com/cards/wwf/the-main-event-taping-560.html	Fort Wayne	Indiana
6	Oct 30th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-220-15077.html	Fort Wayne	Indiana
7	Oct 30th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-219-15076.html	Fort Wayne	Indiana
8	Oct 30th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-218-15075.html	Fort Wayne	Indiana
9	Oct 29th 1990	http://www.profightdb.com/cards/wwf/survivor-series-showdown-3990-taping-10653.html	Indianapolis	Indiana
0	Oct 29th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-218-12235.html	Indianapolis	Indiana
1	Oct 29th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-217-12234.html	Indianapolis	Indiana
2	Oct 29th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-216-12233.html	Indianapolis	Indiana
3	Oct 19th 1990	http://www.profightdb.com/cards/wwf/msg-show-oct-3990-5117.html	New York	New York
4	Oct 10th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-217-15074.html	Cape Girardeau	Missouri
5	Oct 10th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-216-15073.html	Cape Girardeau	Missouri
6	Oct 10th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-215-15070.html	Cape Girardeau	Missouri
7	Oct 9th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-215-12232.html	Springfield	Illinois
8	Oct 9th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-214-12231.html	Springfield	Illinois
9	Oct 9th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-213-12229.html	Springfield	Illinois
0	Sep 21st 1990	http://www.profightdb.com/cards/wwf/msg-show-sep-3990-5116.html	New York	New York
1	Sep 19th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-214-15069.html	Flint	Michigan
2	Sep 19th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-213-15064.html	Flint	Michigan
3	Sep 19th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-212-15063.html	Flint	Michigan
4	Sep 18th 1990	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-551.html	Toledo	Ohio
5	Sep 18th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-212-12228.html	Toledo	Ohio
6	Sep 18th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-211-12227.html	Toledo	Ohio
7	Sep 18th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-210-12226.html	Toledo	Ohio
8	Aug 29th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-211-15062.html	Wheeling	West Virginia
9	Aug 29th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-210-15061.html	Wheeling	West Virginia
0	Aug 29th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-209-15060.html	Wheeling	West Virginia
1	Aug 28th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-209-12223.html	Hershey	Pennsylvania
2	Aug 28th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-208-12222.html	Hershey	Pennsylvania
3	Aug 28th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-207-12221.html	Hershey	Pennsylvania
4	Aug 27th 1990	http://www.profightdb.com/cards/wwf/summerslam-3990-16.html	Philadelphia	Pennsylvania
5	Aug 8th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-206-12220.html	Providence	Rhode Island
6	Aug 8th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-205-12219.html	Providence	Rhode Island
7	Aug 8th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-204-12218.html	Providence	Rhode Island
8	Aug 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-208-15059.html	Springfield	Massachusetts
9	Aug 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-207-15058.html	Springfield	Massachusetts
0	Aug 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-206-15057.html	Springfield	Massachusetts
1	Jul 17th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-205-15056.html	Des Moines	Iowa
2	Jul 17th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-204-15055.html	Des Moines	Iowa
3	Jul 17th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-203-15054.html	Des Moines	Iowa
4	Jul 16th 1990	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-550.html	Omaha	Nebraska
5	Jul 16th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-203-12217.html	Omaha	Nebraska
6	Jul 16th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-202-12216.html	Omaha	Nebraska
7	Jul 16th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-201-12215.html	Omaha	Nebraska
8	Jun 26th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-202-15053.html	Huntington	West Virginia
9	Jun 26th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-201-15046.html	Huntington	West Virginia
0	Jun 26th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-200-15045.html	Huntington	West Virginia
1	Jun 25th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-200-12214.html	Dayton	Ohio
2	Jun 25th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-199-12213.html	Dayton	Ohio
3	Jun 25th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-198-12212.html	Dayton	Ohio
4	Jun 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-197-12209.html	Binghamton	New York
5	Jun 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-196-12208.html	Binghamton	New York
6	Jun 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-195-12207.html	Binghamton	New York
7	Jun 5th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-199-15044.html	Rochester	New York
8	Jun 5th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-198-15043.html	Rochester	New York
9	Jun 5th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-197-15042.html	Rochester	New York
0	May 15th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-194-12201.html	La Crosse	Wisconsin
1	May 15th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-193-12200.html	La Crosse	Wisconsin
2	May 15th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-192-12199.html	La Crosse	Wisconsin
3	May 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-196-15009.html	Madison	Wisconsin
4	May 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-195-14993.html	Madison	Wisconsin
5	May 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-194-14980.html	Madison	Wisconsin
6	Apr 30th 1990	http://www.profightdb.com/cards/wwf/msg-show-apr-3990-5115.html	New York	New York
7	Apr 24th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-193-14979.html	San Antonio	Texas
8	Apr 24th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-192-14978.html	San Antonio	Texas
9	Apr 24th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-191-14975.html	San Antonio	Texas
0	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-549.html	Austin	Texas
1	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-191-12198.html	Austin	Texas
2	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-190-12197.html	Austin	Texas
3	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-189-12196.html	Austin	Texas
4	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-188-12195.html	Austin	Texas
5	Apr 4th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-187-12194.html	Glen Falls	New York
6	Apr 4th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-186-12193.html	Glen Falls	New York
7	Apr 4th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-185-12192.html	Glen Falls	New York
8	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-190-14974.html	Syracuse	New York
9	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-189-14973.html	Syracuse	New York
0	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-188-14972.html	Syracuse	New York
1	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-187-14971.html	Syracuse	New York
2	Apr 1st 1990	http://www.profightdb.com/cards/wwf/wrestlemania-vi-15.html	Toronto	Ontario
3	Mar 19th 1990	http://www.profightdb.com/cards/wwf/msg-show-mar-3990-5114.html	New York	New York
4	Mar 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-186-14970.html	San Francisco	California
5	Mar 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-185-14969.html	San Francisco	California
6	Mar 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-184-14968.html	San Francisco	California
7	Mar 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-184-12062.html	Sacramento	California
8	Mar 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-183-12061.html	Sacramento	California
9	Mar 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-182-12060.html	Sacramento	California
0	Feb 23rd 1990	http://www.profightdb.com/cards/wwf/the-main-event-559.html	Detroit	Michigan
1	Feb 19th 1990	http://www.profightdb.com/cards/wwf/msg-show-feb-3990-5113.html	New York	New York
2	Feb 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-183-14967.html	Tucson	Arizona
3	Feb 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-182-14966.html	Tucson	Arizona
4	Feb 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-181-14965.html	Tucson	Arizona
5	Feb 13th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-181-12059.html	Phoenix	Arizona
6	Feb 13th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-180-12058.html	Phoenix	Arizona
7	Feb 13th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-179-12057.html	Phoenix	Arizona
8	Jan 23rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-180-14964.html	Fort Myers	Florida
9	Jan 23rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-179-14963.html	Fort Myers	Florida
0	Jan 23rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-178-14960.html	Fort Myers	Florida
1	Jan 22nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-178-12056.html	Miami	Florida
2	Jan 22nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-177-12055.html	Miami	Florida
3	Jan 22nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-176-12054.html	Miami	Florida
4	Jan 21st 1990	http://www.profightdb.com/cards/wwf/royal-rumble-3990-14.html	Orlando	Florida
5	Jan 15th 1990	http://www.profightdb.com/cards/wwf/msg-show-jan-3990-5112.html	New York	New York
6	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-548.html	Chattanooga	Tennessee
7	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-177-14955.html	Chattanooga	Tennessee
8	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-176-14954.html	Chattanooga	Tennessee
9	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-175-14953.html	Chattanooga	Tennessee
0	Jan 2nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-175-12053.html	Birmingham	Alabama
1	Jan 2nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-174-12052.html	Birmingham	Alabama
2	Jan 2nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-173-12051.html	Birmingham	Alabama
3	Dec 28th 1989	http://www.profightdb.com/cards/wwf/msg-show-dec-3989-5111.html	New York	New York
4	Dec 13th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-172-12050.html	Huntsville	Alabama
5	Dec 13th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-171-12049.html	Huntsville	Alabama
6	Dec 13th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-170-12048.html	Huntsville	Alabama
7	Dec 12th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-174-14952.html	Nashville	Tennessee
8	Dec 12th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-173-14951.html	Nashville	Tennessee
9	Dec 12th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-172-14950.html	Nashville	Tennessee
0	Dec 12th 1989	http://www.profightdb.com/cards/wwf/no-holds-barred-the-match--the-movie-taping-13937.html	Nashville	Tennessee
1	Nov 25th 1989	http://www.profightdb.com/cards/wwf/msg-show-nov-3989-5110.html	New York	New York
2	Nov 23rd 1989	http://www.profightdb.com/cards/wwf/survivor-series-3989-13.html	Rosemont	Illinois
3	Nov 21st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-171-14949.html	Fort Wayne	Indiana
4	Nov 21st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-170-14948.html	Fort Wayne	Indiana
5	Nov 21st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-169-14947.html	Fort Wayne	Indiana
6	Nov 20th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-169-12047.html	Indianapolis	Indiana
7	Nov 20th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-168-12046.html	Indianapolis	Indiana
8	Nov 20th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-167-12045.html	Indianapolis	Indiana
9	Nov 1st 1989	http://www.profightdb.com/cards/wwf/survivor-series-showdown-3989-taping-10652.html	Topeka	Kansas
0	Nov 1st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-168-14946.html	Topeka	Kansas
1	Nov 1st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-167-14945.html	Topeka	Kansas
2	Nov 1st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-166-14944.html	Topeka	Kansas
3	Oct 31st 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-547.html	Topeka	Kansas
4	Oct 31st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-166-11893.html	Topeka	Kansas
5	Oct 31st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-165-11892.html	Topeka	Kansas
6	Oct 31st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-164-11891.html	Topeka	Kansas
7	Oct 28th 1989	http://www.profightdb.com/cards/wwf/msg-show-oct-3989-5109.html	New York	New York
8	Oct 14th 1989	http://www.profightdb.com/cards/wwf/king-of-the-ring-3989-3573.html	Providence	Rhode Island
9	Oct 3rd 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-165-14942.html	Toledo	Ohio
0	Oct 3rd 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-164-14941.html	Toledo	Ohio
1	Oct 3rd 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-163-14940.html	Toledo	Ohio
2	Oct 2nd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-163-11890.html	Wheeling	West Virginia
3	Oct 2nd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-162-11889.html	Wheeling	West Virginia
4	Oct 2nd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-161-11888.html	Wheeling	West Virginia
5	Sep 30th 1989	http://www.profightdb.com/cards/wwf/msg-show-sep-3989-5108.html	New York	New York
6	Sep 21st 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-546.html	Cincinnati	Ohio
7	Sep 21st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-160-11273.html	Cincinnati	Ohio
8	Sep 21st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-159-11272.html	Cincinnati	Ohio
9	Sep 21st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-158-11271.html	Cincinnati	Ohio
0	Sep 20th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-162-14939.html	Louisville	Kentucky
1	Sep 20th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-161-14938.html	Louisville	Kentucky
2	Sep 20th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-160-14937.html	Louisville	Kentucky
3	Aug 30th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-157-11270.html	Portland	Maine
4	Aug 30th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-156-11269.html	Portland	Maine
5	Aug 30th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-155-11268.html	Portland	Maine
6	Aug 29th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-159-14936.html	Springfield	Massachusetts
7	Aug 29th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-158-14935.html	Springfield	Massachusetts
8	Aug 29th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-157-14934.html	Springfield	Massachusetts
9	Aug 28th 1989	http://www.profightdb.com/cards/wwf/summerslam-3989-12.html	East Rutherford	New Jersey
0	Aug 9th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-156-14926.html	Fresno	California
1	Aug 9th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-155-14925.html	Fresno	California
2	Aug 9th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-154-14924.html	Fresno	California
3	Aug 8th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-154-11159.html	Oakland	California
4	Aug 8th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-153-11158.html	Oakland	California
5	Aug 8th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-152-11157.html	Oakland	California
6	Jul 19th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-153-14923.html	Utica	New York
7	Jul 19th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-152-14922.html	Utica	New York
8	Jul 19th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-151-14921.html	Utica	New York
9	Jul 18th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-151-11156.html	Worcester	Massachusetts
0	Jul 18th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-150-11155.html	Worcester	Massachusetts
1	Jul 18th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-149-11154.html	Worcester	Massachusetts
2	Jul 18th 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-545.html	Worcester	Massachusetts
3	Jul 10th 1989	http://www.profightdb.com/cards/wwf/nassau-show-14858.html	Uniondale	New York
4	Jun 28th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-148-11153.html	Rochester	New York
5	Jun 28th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-147-11152.html	Rochester	New York
6	Jun 28th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-146-11151.html	Rochester	New York
7	Jun 27th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-150-14920.html	Niagara Falls	New York
8	Jun 27th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-149-14910.html	Niagara Falls	New York
9	Jun 27th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-148-14905.html	Niagara Falls	New York
0	Jun 7th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-147-14849.html	Rockford	Illinois
1	Jun 7th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-146-14848.html	Rockford	Illinois
2	Jun 7th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-145-14837.html	Rockford	Illinois
3	Jun 6th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-145-11138.html	Madison	Wisconsin
4	Jun 6th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-144-11137.html	Madison	Wisconsin
5	Jun 6th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-143-11136.html	Madison	Wisconsin
6	May 17th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-142-11135.html	Duluth	Minnesota
7	May 17th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-141-11134.html	Duluth	Minnesota
8	May 17th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-140-11133.html	Duluth	Minnesota
9	May 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-144-14799.html	La Crosse	Wisconsin
0	May 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-143-14798.html	La Crosse	Wisconsin
1	May 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-142-14797.html	La Crosse	Wisconsin
2	Apr 26th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-139-11132.html	Omaha	Nebraska
3	Apr 26th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-138-11131.html	Omaha	Nebraska
4	Apr 26th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-137-11130.html	Omaha	Nebraska
5	Apr 25th 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-544.html	Des Moines	Iowa
6	Apr 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-141-14788.html	Des Moines	Iowa
7	Apr 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-140-14787.html	Des Moines	Iowa
8	Apr 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-139-14786.html	Des Moines	Iowa
9	Apr 24th 1989	http://www.profightdb.com/cards/wwf/msg-show-apr-3989-5107.html	New York	New York
0	Apr 5th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-138-14785.html	Rochester	New York
1	Apr 5th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-137-14784.html	Rochester	New York
2	Apr 5th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-136-14783.html	Rochester	New York
3	Apr 4th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-136-11129.html	Glen Falls	New York
