	0	1
5	May 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-194-14980.html
6	Apr 30th 1990	http://www.profightdb.com/cards/wwf/msg-show-apr-3990-5115.html
7	Apr 24th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-193-14979.html
8	Apr 24th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-192-14978.html
9	Apr 24th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-191-14975.html
0	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-549.html
1	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-191-12198.html
2	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-190-12197.html
3	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-189-12196.html
4	Apr 23rd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-188-12195.html
5	Apr 4th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-187-12194.html
6	Apr 4th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-186-12193.html
7	Apr 4th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-185-12192.html
8	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-190-14974.html
9	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-189-14973.html
0	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-188-14972.html
1	Apr 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-187-14971.html
2	Apr 1st 1990	http://www.profightdb.com/cards/wwf/wrestlemania-vi-15.html
3	Mar 19th 1990	http://www.profightdb.com/cards/wwf/msg-show-mar-3990-5114.html
4	Mar 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-186-14970.html
5	Mar 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-185-14969.html
6	Mar 7th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-184-14968.html
7	Mar 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-184-12062.html
8	Mar 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-183-12061.html
9	Mar 6th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-182-12060.html
0	Feb 23rd 1990	http://www.profightdb.com/cards/wwf/the-main-event-559.html
1	Feb 19th 1990	http://www.profightdb.com/cards/wwf/msg-show-feb-3990-5113.html
2	Feb 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-183-14967.html
3	Feb 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-182-14966.html
4	Feb 14th 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-181-14965.html
5	Feb 13th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-181-12059.html
6	Feb 13th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-180-12058.html
7	Feb 13th 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-179-12057.html
8	Jan 23rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-180-14964.html
9	Jan 23rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-179-14963.html
0	Jan 23rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-178-14960.html
1	Jan 22nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-178-12056.html
2	Jan 22nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-177-12055.html
3	Jan 22nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-176-12054.html
4	Jan 21st 1990	http://www.profightdb.com/cards/wwf/royal-rumble-3990-14.html
5	Jan 15th 1990	http://www.profightdb.com/cards/wwf/msg-show-jan-3990-5112.html
6	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-548.html
7	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-177-14955.html
8	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-176-14954.html
9	Jan 3rd 1990	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-175-14953.html
0	Jan 2nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-175-12053.html
1	Jan 2nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-174-12052.html
2	Jan 2nd 1990	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-173-12051.html
3	Dec 28th 1989	http://www.profightdb.com/cards/wwf/msg-show-dec-3989-5111.html
4	Dec 13th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-172-12050.html
5	Dec 13th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-171-12049.html
6	Dec 13th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-170-12048.html
7	Dec 12th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-174-14952.html
8	Dec 12th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-173-14951.html
9	Dec 12th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-172-14950.html
0	Dec 12th 1989	http://www.profightdb.com/cards/wwf/no-holds-barred-the-match--the-movie-taping-13937.html
1	Nov 25th 1989	http://www.profightdb.com/cards/wwf/msg-show-nov-3989-5110.html
2	Nov 23rd 1989	http://www.profightdb.com/cards/wwf/survivor-series-3989-13.html
3	Nov 21st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-171-14949.html
4	Nov 21st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-170-14948.html
5	Nov 21st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-169-14947.html
6	Nov 20th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-169-12047.html
7	Nov 20th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-168-12046.html
8	Nov 20th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-167-12045.html
9	Nov 1st 1989	http://www.profightdb.com/cards/wwf/survivor-series-showdown-3989-taping-10652.html
0	Nov 1st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-168-14946.html
1	Nov 1st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-167-14945.html
2	Nov 1st 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-166-14944.html
3	Oct 31st 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-547.html
4	Oct 31st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-166-11893.html
5	Oct 31st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-165-11892.html
6	Oct 31st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-164-11891.html
7	Oct 28th 1989	http://www.profightdb.com/cards/wwf/msg-show-oct-3989-5109.html
8	Oct 14th 1989	http://www.profightdb.com/cards/wwf/king-of-the-ring-3989-3573.html
9	Oct 3rd 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-165-14942.html
0	Oct 3rd 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-164-14941.html
1	Oct 3rd 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-163-14940.html
2	Oct 2nd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-163-11890.html
3	Oct 2nd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-162-11889.html
4	Oct 2nd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-161-11888.html
5	Sep 30th 1989	http://www.profightdb.com/cards/wwf/msg-show-sep-3989-5108.html
6	Sep 21st 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-546.html
7	Sep 21st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-160-11273.html
8	Sep 21st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-159-11272.html
9	Sep 21st 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-158-11271.html
0	Sep 20th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-162-14939.html
1	Sep 20th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-161-14938.html
2	Sep 20th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-160-14937.html
3	Aug 30th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-157-11270.html
4	Aug 30th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-156-11269.html
5	Aug 30th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-155-11268.html
6	Aug 29th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-159-14936.html
7	Aug 29th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-158-14935.html
8	Aug 29th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-157-14934.html
9	Aug 28th 1989	http://www.profightdb.com/cards/wwf/summerslam-3989-12.html
0	Aug 9th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-156-14926.html
1	Aug 9th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-155-14925.html
2	Aug 9th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-154-14924.html
3	Aug 8th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-154-11159.html
4	Aug 8th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-153-11158.html
5	Aug 8th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-152-11157.html
6	Jul 19th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-153-14923.html
7	Jul 19th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-152-14922.html
8	Jul 19th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-151-14921.html
9	Jul 18th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-151-11156.html
0	Jul 18th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-150-11155.html
1	Jul 18th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-149-11154.html
2	Jul 18th 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-545.html
3	Jul 10th 1989	http://www.profightdb.com/cards/wwf/nassau-show-14858.html
4	Jun 28th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-148-11153.html
5	Jun 28th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-147-11152.html
6	Jun 28th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-146-11151.html
7	Jun 27th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-150-14920.html
8	Jun 27th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-149-14910.html
9	Jun 27th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-148-14905.html
0	Jun 7th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-147-14849.html
1	Jun 7th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-146-14848.html
2	Jun 7th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-145-14837.html
3	Jun 6th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-145-11138.html
4	Jun 6th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-144-11137.html
5	Jun 6th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-143-11136.html
6	May 17th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-142-11135.html
7	May 17th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-141-11134.html
8	May 17th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-140-11133.html
9	May 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-144-14799.html
0	May 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-143-14798.html
1	May 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-142-14797.html
2	Apr 26th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-139-11132.html
3	Apr 26th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-138-11131.html
4	Apr 26th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-137-11130.html
5	Apr 25th 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-544.html
6	Apr 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-141-14788.html
7	Apr 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-140-14787.html
8	Apr 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-139-14786.html
9	Apr 24th 1989	http://www.profightdb.com/cards/wwf/msg-show-apr-3989-5107.html
0	Apr 5th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-138-14785.html
1	Apr 5th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-137-14784.html
2	Apr 5th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-136-14783.html
3	Apr 4th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-136-11129.html
4	Apr 4th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-135-11128.html
5	Apr 4th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-134-11127.html
6	Apr 2nd 1989	http://www.profightdb.com/cards/wwf/wrestlemania-v-11.html
7	Mar 18th 1989	http://www.profightdb.com/cards/wwf/msg-show-mar-3989-5106.html
8	Mar 8th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-135-14740.html
9	Mar 8th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-134-14710.html
0	Mar 8th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-132-14709.html
1	Mar 7th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-133-11126.html
2	Mar 7th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-132-11125.html
3	Mar 7th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-131-11124.html
4	Feb 20th 1989	http://www.profightdb.com/cards/wwf/msg-show-feb-3989-5105.html
5	Feb 16th 1989	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-543.html
6	Feb 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-131-14673.html
7	Feb 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-130-14672.html
8	Feb 16th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-129-14671.html
9	Feb 15th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-130-11123.html
0	Feb 15th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-129-11122.html
1	Feb 15th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-128-11121.html
2	Feb 3rd 1989	http://www.profightdb.com/cards/wwf/the-main-event-558.html
3	Jan 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-128-14670.html
4	Jan 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-127-14454.html
5	Jan 25th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-126-14453.html
6	Jan 24th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-127-11120.html
7	Jan 24th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-126-11119.html
8	Jan 24th 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-125-11118.html
9	Jan 23rd 1989	http://www.profightdb.com/cards/wwf/msg-show-jan-3989-5104.html
0	Jan 15th 1989	http://www.profightdb.com/cards/wwf/royal-rumble-3989-10.html
1	Jan 4th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-125-14449.html
2	Jan 4th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-124-14448.html
3	Jan 4th 1989	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-123-14437.html
4	Jan 3rd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-124-11117.html
5	Jan 3rd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-123-11116.html
6	Jan 3rd 1989	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-122-11115.html
7	Dec 30th 1988	http://www.profightdb.com/cards/wwf/msg-show-dec-3988-5103.html
8	Dec 7th 1988	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-542.html
9	Dec 7th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-122-14430.html
0	Dec 7th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-121-14429.html
1	Dec 7th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-119-14428.html
2	Dec 6th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-121-11113.html
3	Dec 6th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-120-11112.html
4	Dec 6th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-119-11111.html
5	Nov 26th 1988	http://www.profightdb.com/cards/wwf/msg-show-nov-3988-5102.html
6	Nov 24th 1988	http://www.profightdb.com/cards/wwf/survivor-series-3988-9.html
7	Nov 16th 1988	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-541.html
8	Nov 16th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-118-14423.html
9	Nov 16th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-117-14422.html
0	Nov 16th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-116-14421.html
1	Nov 15th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-118-11110.html
2	Nov 15th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-117-11109.html
3	Nov 15th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-116-11108.html
4	Nov 13th 1988	http://www.profightdb.com/cards/wwf/wwf-live-19100.html
5	Oct 26th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-115-14420.html
6	Oct 26th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-114-14419.html
7	Oct 26th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-113-14418.html
8	Oct 25th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-115-11107.html
9	Oct 25th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-114-11106.html
0	Oct 25th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-113-11105.html
1	Oct 25th 1988	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-540.html
2	Oct 24th 1988	http://www.profightdb.com/cards/wwf/msg-show-oct-3988-5101.html
3	Oct 16th 1988	http://www.profightdb.com/cards/wwf/king-of-the-ring-3988-3572.html
4	Oct 6th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-112-14417.html
5	Oct 6th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-111-14416.html
6	Oct 6th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-110-14415.html
7	Oct 5th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-112-11104.html
8	Oct 5th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-111-11103.html
9	Oct 5th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-110-11102.html
0	Sep 29th 1988	http://www.profightdb.com/cards/wwf/msg-show-sep-3988-5100.html
1	Sep 14th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-109-14414.html
2	Sep 14th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-108-14413.html
3	Sep 14th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-107-14323.html
4	Sep 13th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-109-11101.html
5	Sep 13th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-108-11100.html
6	Sep 13th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-107-11099.html
7	Aug 29th 1988	http://www.profightdb.com/cards/wwf/summerslam-3988-8.html
8	Aug 24th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-106-14322.html
9	Aug 24th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-105-14321.html
0	Aug 24th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-104-14307.html
1	Aug 23rd 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-106-11098.html
2	Aug 23rd 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-105-11097.html
3	Aug 23rd 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-104-11096.html
4	Aug 3rd 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-103-11095.html
5	Aug 3rd 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-102-11094.html
6	Aug 3rd 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-101-11093.html
7	Aug 2nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-103-14306.html
8	Aug 2nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-102-14305.html
9	Aug 2nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-101-14274.html
0	Jul 31st 1988	http://www.profightdb.com/cards/wwf/wrestlefest-3988-567.html
1	Jul 25th 1988	http://www.profightdb.com/cards/wwf/msg-show-jul-3988-5099.html
2	Jul 14th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-100-14273.html
3	Jul 14th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-99-14272.html
4	Jul 14th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-98-14271.html
5	Jul 13th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-100-11090.html
6	Jul 13th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-99-11089.html
7	Jul 13th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-98-11088.html
8	Jun 25th 1988	http://www.profightdb.com/cards/wwf/msg-show-jun-3988-5098.html
9	Jun 22nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-97-14270.html
0	Jun 22nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-96-14269.html
1	Jun 22nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-95-14204.html
2	Jun 21st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-97-11087.html
3	Jun 21st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-96-11086.html
4	Jun 21st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-95-11085.html
5	Jun 1st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-94-11084.html
6	Jun 1st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-93-11083.html
7	Jun 1st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-92-11082.html
8	May 31st 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-94-14203.html
9	May 31st 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-93-14202.html
0	May 31st 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-92-14201.html
1	May 30th 1988	http://www.profightdb.com/cards/wwf/wwf-live-19099.html
2	May 27th 1988	http://www.profightdb.com/cards/wwf/msg-show-may-3988-5097.html
3	May 11th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-91-14174.html
4	May 11th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-90-14173.html
5	May 11th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-89-14172.html
6	May 11th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-88-14161.html
7	May 10th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-91-11081.html
8	May 10th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-90-11080.html
9	May 10th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-89-11079.html
0	May 10th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-88-11078.html
1	Apr 25th 1988	http://www.profightdb.com/cards/wwf/msg-show-apr-3988-5096.html
2	Apr 22nd 1988	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-539.html
3	Apr 22nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-87-14160.html
4	Apr 22nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-86-14159.html
5	Apr 22nd 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-85-14158.html
6	Apr 21st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-87-11077.html
7	Apr 21st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-86-11076.html
8	Apr 21st 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-85-11075.html
9	Mar 27th 1988	http://www.profightdb.com/cards/wwf/wrestlemania-iv-7.html
0	Mar 20th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-84-14157.html
1	Mar 20th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-83-14156.html
2	Mar 20th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-82-14134.html
3	Mar 19th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-84-11074.html
4	Mar 19th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-83-11073.html
5	Mar 19th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-82-11072.html
6	Mar 9th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-81-11068.html
7	Mar 9th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-80-11067.html
8	Mar 9th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-79-11066.html
9	Mar 8th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-81-14122.html
0	Mar 8th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-80-14121.html
1	Mar 8th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-79-14120.html
2	Mar 7th 1988	http://www.profightdb.com/cards/wwf/saturday-night39s-main-event-taping-538.html
3	Feb 22nd 1988	http://www.profightdb.com/cards/wwf/msg-show-feb-3988-5095.html
4	Feb 17th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-78-14114.html
5	Feb 17th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-77-14111.html
6	Feb 17th 1988	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-76-14106.html
7	Feb 16th 1988	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-78-11065.html
